rm: cannot remove ‘/home/yangsi/.matlab/local_cluster_jobs/R2019b/Job5/Task7.common.mat’: Stale file handle
rm: cannot remove ‘/home/yangsi/.matlab/local_cluster_jobs/R2019b/Job2/Task2-13.in.mat’: Stale file handle
rm: cannot remove ‘/home/yangsi/.matlab/local_cluster_jobs/R2019b/Job2/Task13.out.mat’: Stale file handle
rm: cannot remove ‘/home/yangsi/.matlab/local_cluster_jobs/R2019b/Job2/Task4.out.mat’: Stale file handle
rm: cannot remove ‘/home/yangsi/.matlab/local_cluster_jobs/R2019b/Job2/Task12.common.mat’: Stale file handle
rm: cannot remove ‘/home/yangsi/.matlab/local_cluster_jobs/R2019b/Job2/Task8.out.mat’: Stale file handle

                            < M A T L A B (R) >
                  Copyright 1984-2019 The MathWorks, Inc.
              R2019b Update 3 (9.7.0.1261785) 64-bit (glnxa64)
                             November 27, 2019

 
To get started, type doc.
For product information, visit www.mathworks.com.
 
>> >> >> >> >> >> >> >> 
OptCase =

    'Optimmay4'

>> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> Starting parallel pool (parpool) using the 'local' profile ...
Connected to the parallel pool (number of workers: 13).
>> >> >> >> >> >> >> bgc1d_iteration - cost : 0.036089
bgc1d_iteration - cost : 0.007407
bgc1d_iteration - cost : 0.0074067
bgc1d_iteration - cost : 0.0074069
bgc1d_iteration - cost : 0.0074068
bgc1d_iteration - cost : 0.007407
bgc1d_iteration - cost : 0.007407
bgc1d_iteration - cost : 0.0074068
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074067
bgc1d_iteration - cost : 0.007407
bgc1d_iteration - cost : 0.0074075
bgc1d_iteration - cost : 0.0074072
bgc1d_iteration - cost : 0.007407
bgc1d_iteration - cost : 0.0074068
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074071
bgc1d_iteration - cost : 0.0074071
bgc1d_iteration - cost : 0.0074072
bgc1d_iteration - cost : 0.0074069
bgc1d_iteration - cost : 0.0074067
bgc1d_iteration - cost : 0.0074069
bgc1d_iteration - cost : 0.0074072
bgc1d_iteration - cost : 0.007407
bgc1d_iteration - cost : 0.0074067
bgc1d_iteration - cost : 0.007407
bgc1d_iteration - cost : 0.0074069
bgc1d_iteration - cost : 0.0074076
bgc1d_iteration - cost : 0.007407
bgc1d_iteration - cost : 0.0074071
bgc1d_iteration - cost : 0.007407
bgc1d_iteration - cost : 0.0074069
bgc1d_iteration - cost : 0.0074069
bgc1d_iteration - cost : 0.0074068
bgc1d_iteration - cost : 0.0074071
bgc1d_iteration - cost : 0.0074071
bgc1d_iteration - cost : 0.0074068
bgc1d_iteration - cost : 0.0074071
bgc1d_iteration - cost : 0.0074071
bgc1d_iteration - cost : 0.0074069
bgc1d_iteration - cost : 0.0074067
bgc1d_iteration - cost : 0.0074071
bgc1d_iteration - cost : 0.0074069
bgc1d_iteration - cost : 0.0074069
bgc1d_iteration - cost : 0.0074067
bgc1d_iteration - cost : 0.007407
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074068
bgc1d_iteration - cost : 0.007407
bgc1d_iteration - cost : 0.007407
bgc1d_iteration - cost : 0.0074068
bgc1d_iteration - cost : 0.0074068
bgc1d_iteration - cost : 0.0074067
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074067
bgc1d_iteration - cost : 0.007407
bgc1d_iteration - cost : 0.0074068
bgc1d_iteration - cost : 0.0074067
bgc1d_iteration - cost : 0.0074067
bgc1d_iteration - cost : 0.0074068
bgc1d_iteration - cost : 0.0074067
bgc1d_iteration - cost : 0.0074069
bgc1d_iteration - cost : 0.0074068
bgc1d_iteration - cost : 0.007407
bgc1d_iteration - cost : 0.0074067
bgc1d_iteration - cost : 0.0074067
bgc1d_iteration - cost : 0.0074068
bgc1d_iteration - cost : 0.0074069
bgc1d_iteration - cost : 0.0074069
bgc1d_iteration - cost : 0.007407
bgc1d_iteration - cost : 0.007407
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074071
bgc1d_iteration - cost : 0.0074071
bgc1d_iteration - cost : 0.0074068
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074067
bgc1d_iteration - cost : 0.0074068
bgc1d_iteration - cost : 0.0074068
bgc1d_iteration - cost : 0.0074068
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074069
bgc1d_iteration - cost : 0.0074067
bgc1d_iteration - cost : 0.0074069
bgc1d_iteration - cost : 0.0074067
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074067
bgc1d_iteration - cost : 0.0074067
bgc1d_iteration - cost : 0.0074079
bgc1d_iteration - cost : 0.0074067
bgc1d_iteration - cost : 0.0074067
bgc1d_iteration - cost : 0.0074068
bgc1d_iteration - cost : 0.0074067
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074067
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.007407
bgc1d_iteration - cost : 0.0074072
bgc1d_iteration - cost : 0.007407
bgc1d_iteration - cost : 0.0074069
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074071
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074067
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074072
bgc1d_iteration - cost : 0.0074071
bgc1d_iteration - cost : 0.0074067
bgc1d_iteration - cost : 0.0074068
bgc1d_iteration - cost : 0.0074069
bgc1d_iteration - cost : 0.0074067
bgc1d_iteration - cost : 0.0074067
bgc1d_iteration - cost : 0.0074071
bgc1d_iteration - cost : 0.0074069
bgc1d_iteration - cost : 0.0074067
bgc1d_iteration - cost : 0.0074071
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074068
bgc1d_iteration - cost : 0.0074067
bgc1d_iteration - cost : 0.0074069
bgc1d_iteration - cost : 0.0074067
bgc1d_iteration - cost : 0.0074067
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074067
bgc1d_iteration - cost : 0.0074071
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074071
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074068
bgc1d_iteration - cost : 0.0074069
bgc1d_iteration - cost : 0.0074068
bgc1d_iteration - cost : 0.0074069
bgc1d_iteration - cost : 0.0074071
bgc1d_iteration - cost : 0.0074067
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.007407
bgc1d_iteration - cost : 0.0074067
bgc1d_iteration - cost : 0.0074069
bgc1d_iteration - cost : 0.0074067
bgc1d_iteration - cost : 0.0074067
bgc1d_iteration - cost : 0.0074067
bgc1d_iteration - cost : 0.0074068
bgc1d_iteration - cost : 0.0074067
bgc1d_iteration - cost : 0.0074067
bgc1d_iteration - cost : 0.0074068
bgc1d_iteration - cost : 0.0074067
bgc1d_iteration - cost : 0.0074073
bgc1d_iteration - cost : 0.0074069
bgc1d_iteration - cost : 0.007407
bgc1d_iteration - cost : 0.0074067
bgc1d_iteration - cost : 0.0074067
bgc1d_iteration - cost : 0.0074068
bgc1d_iteration - cost : 0.0074067
bgc1d_iteration - cost : 0.0074069
bgc1d_iteration - cost : 0.0074067
bgc1d_iteration - cost : 0.0074069
bgc1d_iteration - cost : 0.0074068
bgc1d_iteration - cost : 0.0074067
bgc1d_iteration - cost : 0.0074067
bgc1d_iteration - cost : 0.0074068
bgc1d_iteration - cost : 0.0074067
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074067
bgc1d_iteration - cost : 0.0074067
bgc1d_iteration - cost : 0.0074068
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074067
bgc1d_iteration - cost : 0.007407
bgc1d_iteration - cost : 0.0074068
bgc1d_iteration - cost : 0.0074069
bgc1d_iteration - cost : 0.0074067
bgc1d_iteration - cost : 0.0074068
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074068
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074068
bgc1d_iteration - cost : 0.0074068
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074067
bgc1d_iteration - cost : 0.0074068
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074067
bgc1d_iteration - cost : 0.0074067
bgc1d_iteration - cost : 0.007407
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074068
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074067
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074071
bgc1d_iteration - cost : 0.0074068
bgc1d_iteration - cost : 0.0074067
bgc1d_iteration - cost : 0.0074068
bgc1d_iteration - cost : 0.0074067
bgc1d_iteration - cost : 0.0074067
bgc1d_iteration - cost : 0.0074067
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074067
bgc1d_iteration - cost : 0.0074067
bgc1d_iteration - cost : 0.0074068
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074067
bgc1d_iteration - cost : 0.0074067
bgc1d_iteration - cost : 0.0074067
bgc1d_iteration - cost : 0.007407
bgc1d_iteration - cost : 0.0074067
bgc1d_iteration - cost : 0.0074067
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074067
 1400 ,  18201 : 7.4065732024724e-03 +(1e-07,5e-07) | 7.40e+01 |  1:5.7e-05 22:3.0e-03
bgc1d_iteration - cost : 0.0074067
bgc1d_iteration - cost : 0.0074067
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074067
bgc1d_iteration - cost : 0.0074067
bgc1d_iteration - cost : 0.007407
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074067
bgc1d_iteration - cost : 0.0074069
bgc1d_iteration - cost : 0.007407
bgc1d_iteration - cost : 0.0074068
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074069
bgc1d_iteration - cost : 0.0074069
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074068
bgc1d_iteration - cost : 0.0074068
bgc1d_iteration - cost : 0.0074067
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074067
bgc1d_iteration - cost : 0.0074067
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074067
bgc1d_iteration - cost : 0.0074067
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074068
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074068
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074067
bgc1d_iteration - cost : 0.0074067
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074067
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074067
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074067
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074068
bgc1d_iteration - cost : 0.0074068
bgc1d_iteration - cost : 0.0074068
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074067
bgc1d_iteration - cost : 0.0074067
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074067
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074067
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074067
bgc1d_iteration - cost : 0.0074067
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074067
bgc1d_iteration - cost : 0.0074067
bgc1d_iteration - cost : 0.0074068
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074068
bgc1d_iteration - cost : 0.0074067
bgc1d_iteration - cost : 0.0074067
bgc1d_iteration - cost : 0.0074068
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074067
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.007407
bgc1d_iteration - cost : 0.0074068
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074068
bgc1d_iteration - cost : 0.007407
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074069
bgc1d_iteration - cost : 0.0074067
bgc1d_iteration - cost : 0.0074068
bgc1d_iteration - cost : 0.0074067
bgc1d_iteration - cost : 0.0074067
bgc1d_iteration - cost : 0.0074067
bgc1d_iteration - cost : 0.0074067
bgc1d_iteration - cost : 0.0074068
bgc1d_iteration - cost : 0.0074068
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074067
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074067
bgc1d_iteration - cost : 0.0074068
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074068
bgc1d_iteration - cost : 0.0074067
bgc1d_iteration - cost : 0.0074067
bgc1d_iteration - cost : 0.0074067
bgc1d_iteration - cost : 0.0074067
bgc1d_iteration - cost : 0.0074067
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074067
bgc1d_iteration - cost : 0.0074067
bgc1d_iteration - cost : 0.0074067
bgc1d_iteration - cost : 0.0074069
bgc1d_iteration - cost : 0.0074068
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074067
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074067
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074067
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074068
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074064
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074064
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074068
bgc1d_iteration - cost : 0.0074064
bgc1d_iteration - cost : 0.0074067
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074067
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074067
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074067
bgc1d_iteration - cost : 0.0074067
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074067
bgc1d_iteration - cost : 0.0074068
bgc1d_iteration - cost : 0.0074067
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074067
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074067
bgc1d_iteration - cost : 0.0074067
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074067
bgc1d_iteration - cost : 0.0074067
bgc1d_iteration - cost : 0.0074068
bgc1d_iteration - cost : 0.0074067
bgc1d_iteration - cost : 0.0074067
bgc1d_iteration - cost : 0.0074067
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074067
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074067
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074067
bgc1d_iteration - cost : 0.0074068
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074067
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074067
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074064
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074064
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074064
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074064
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074064
bgc1d_iteration - cost : 0.0074064
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074064
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074064
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074065
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074064
bgc1d_iteration - cost : 0.0074066
bgc1d_iteration - cost : 0.0074064
